UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;LOCALIDAD;CONSUMO_KW;POTENCIA_CONTRATADA;MONTO_SOLES
150303;LIMA;CAJATAMBO;GORGOR;NUNUMIA;36;1;26.2
150303;LIMA;CAJATAMBO;GORGOR;NUNUMIA;1;1;12.6
150303;LIMA;CAJATAMBO;GORGOR;NUNUMIA;1;1;6.4
150303;LIMA;CAJATAMBO;GORGOR;PACA;0;1;4.7
150303;LIMA;CAJATAMBO;GORGOR;GORGOR;0;1;6.2
150303;LIMA;CAJATAMBO;GORGOR;VIRUNHUAYRA;63;1;53
150303;LIMA;CAJATAMBO;GORGOR;GORGOR;0;1;6.1
150303;LIMA;CAJATAMBO;GORGOR;SURO;0;1;6.2
150303;LIMA;CAJATAMBO;GORGOR;SURO;24;1;11.3
150303;LIMA;CAJATAMBO;GORGOR;NAMIAHUAIN;0;1;6.2
150303;LIMA;CAJATAMBO;GORGOR;NAMIAHUAIN;44;1;33.8
150802;LIMA;HUAURA;AMBAR;AMBAR;8;1;7.9
150802;LIMA;HUAURA;AMBAR;JALCAN;6;1;7.4
150802;LIMA;HUAURA;AMBAR;JALCAN;37;1;59.3
150802;LIMA;HUAURA;AMBAR;SHANQUIJIRCA;15;1;9.4
150802;LIMA;HUAURA;AMBAR;SHANQUIJIRCA;6;1;7.3
150802;LIMA;HUAURA;AMBAR;TAULE;55;5;143.5
150802;LIMA;HUAURA;AMBAR;TAULE;0;1;32.1
150802;LIMA;HUAURA;AMBAR;CALPA;1;1;46.6
150802;LIMA;HUAURA;AMBAR;SHEGUIPAMPA (RINCONADA);10;1;41.1
150802;LIMA;HUAURA;AMBAR;SHEGUIPAMPA (RINCONADA);5;1;7.1
150802;LIMA;HUAURA;AMBAR;SHEGUIPAMPA (RINCONADA);0;1;26.7
150802;LIMA;HUAURA;AMBAR;SHEGUIPAMPA (RINCONADA);0;1;6.2
150802;LIMA;HUAURA;AMBAR;SHEGUIPAMPA (RINCONADA);30;1;12.6
150802;LIMA;HUAURA;AMBAR;SHEGUIPAMPA (RINCONADA);0;1;6.1
150802;LIMA;HUAURA;AMBAR;SHEGUIPAMPA (RINCONADA);0;1;6.1
150802;LIMA;HUAURA;AMBAR;SHEGUIPAMPA (RINCONADA);0;1;6.2
150802;LIMA;HUAURA;AMBAR;SHEGUIPAMPA (RINCONADA);48;1;37.6
150802;LIMA;HUAURA;AMBAR;HUACAN;59;1;47.9
150802;LIMA;HUAURA;AMBAR;HUACAN;24;1;13.5
150802;LIMA;HUAURA;AMBAR;HUACAN;0;1;22.3
150802;LIMA;HUAURA;AMBAR;HUACAN;40;1;30.1
150802;LIMA;HUAURA;AMBAR;AYNACA;0;1;6.2
150802;LIMA;HUAURA;AMBAR;AYNACA;7;1;7.5
150802;LIMA;HUAURA;AMBAR;ARCATA;1;1;5.9
20512;ANCASH;BOLOGNESI;MANGAS;CHAMAS;2;1;6.6
20512;ANCASH;BOLOGNESI;MANGAS;NANIS;11;1;8.5
150301;LIMA;CAJATAMBO;CAJATAMBO;URAMASA;21;1;12
150301;LIMA;CAJATAMBO;CAJATAMBO;URAMASA;32;1;24.9
150302;LIMA;CAJATAMBO;COPA;HUAYLLAPA;1;1;6.4
150302;LIMA;CAJATAMBO;COPA;HUAYLLAPA;4;1;7
150302;LIMA;CAJATAMBO;COPA;HUAYLLAPA;28;1;12.2
150302;LIMA;CAJATAMBO;COPA;HUAYLLAPA;91;1;78
150802;LIMA;HUAURA;AMBAR;GANTUYOC;2;1;6.4
150802;LIMA;HUAURA;AMBAR;HUAYAMAJAN;15;1;9.1
150802;LIMA;HUAURA;AMBAR;HUAYAMAJAN;102;1;95.1
150806;LIMA;HUAURA;HUAURA;JAIVA;0;1;12.4
150806;LIMA;HUAURA;HUAURA;MONGUETE;0;1;6.2
150806;LIMA;HUAURA;HUAURA;PEÑICO;31;1;35.1
150806;LIMA;HUAURA;HUAURA;PEÑICO;48;1;78.2
150204;LIMA;BARRANCA;SUPE;LAS MINAS;94;1;80.9
150204;LIMA;BARRANCA;SUPE;LAS MINAS;73;1;61.1
150204;LIMA;BARRANCA;SUPE;LAS MINAS;38;1;28.1
150802;LIMA;HUAURA;AMBAR;PIEDRA BLANCA;33;1;23.4
150802;LIMA;HUAURA;AMBAR;YACANCA PANHUAY;17;1;9.5
150802;LIMA;HUAURA;AMBAR;LUCUMAYOG;37;1;27.2
150802;LIMA;HUAURA;AMBAR;COCHAHUAIN;1;1;12.6
150301;LIMA;CAJATAMBO;CAJATAMBO;CAJATAMBO;24;10;64.7
150301;LIMA;CAJATAMBO;CAJATAMBO;CAJATAMBO;3;3;6.8
150304;LIMA;CAJATAMBO;HUANCAPON;HUANCAPON;10;3;8.3
150301;LIMA;CAJATAMBO;CAJATAMBO;CAJATAMBO;0;3;6.2
150303;LIMA;CAJATAMBO;GORGOR;RAJANYA;2;3;6.5
150802;LIMA;HUAURA;AMBAR;AMBAR;34;3;45.6
150303;LIMA;CAJATAMBO;GORGOR;SURO;0;3;9.5
150304;LIMA;CAJATAMBO;HUANCAPON;LLOCCHI;15;1;9.4
150301;LIMA;CAJATAMBO;CAJATAMBO;CAJATAMBO;0;5;9.5
150302;LIMA;CAJATAMBO;COPA;COPA;0;1;6.2
150802;LIMA;HUAURA;AMBAR;OLIVAR;57;2;84.4
150301;LIMA;CAJATAMBO;CAJATAMBO;CAJATAMBO;4;3;7.1
150802;LIMA;HUAURA;AMBAR;AMBAR;28;3;12.1
150305;LIMA;CAJATAMBO;MANAS;QUINLLAN;34;1.7;24.4
150302;LIMA;CAJATAMBO;COPA;POQUIAN;3;2.04;6.8
150301;LIMA;CAJATAMBO;CAJATAMBO;CAJATAMBO;47;3;66.9
150303;LIMA;CAJATAMBO;GORGOR;NUNUMIA;23;2.01;11.1
190102;PASCO;PASCO;HUACHON;POAGMARAY;76;3;71.5
190102;PASCO;PASCO;HUACHON;QUIPARACRA;10;3;12
190102;PASCO;PASCO;HUACHON;QUIPARACRA;12;3;12.7
190102;PASCO;PASCO;HUACHON;QUIPARACRA;23;3;16.9
190102;PASCO;PASCO;HUACHON;QUIPARACRA;2;3;8.8
190102;PASCO;PASCO;HUACHON;QUIPARACRA;13;3;13.2
190102;PASCO;PASCO;HUACHON;QUIPARACRA;0;1;8
190102;PASCO;PASCO;HUACHON;QUIPARACRA;18;1;15
190102;PASCO;PASCO;HUACHON;QUIPARACRA;16;1;14
190102;PASCO;PASCO;HUACHON;QUIPARACRA;21;1;16.2
190102;PASCO;PASCO;HUACHON;QUIPARACRA;30;1;19.7
190102;PASCO;PASCO;HUACHON;HUACHON;28;1;18.9
190102;PASCO;PASCO;HUACHON;HUACHON;0;1;8
190102;PASCO;PASCO;HUACHON;HUACHON;14;1;21
190102;PASCO;PASCO;HUACHON;HUACHON;17;1;14.7
190102;PASCO;PASCO;HUACHON;QUIPARACRA;4;1;9.4
190102;PASCO;PASCO;HUACHON;HUACHON;41;1;70.7
190102;PASCO;PASCO;HUACHON;HUACHON;22;1;46.1
190102;PASCO;PASCO;HUACHON;QUIPARACRA;55;1;51.5
190102;PASCO;PASCO;HUACHON;QUIPARACRA;11;1;12.3
190102;PASCO;PASCO;HUACHON;QUIPARACRA;12;1;12.7
190102;PASCO;PASCO;HUACHON;QUIPARACRA;43;1;40.1
190102;PASCO;PASCO;HUACHON;QUIPARACRA;0;1;8
190102;PASCO;PASCO;HUACHON;POAGMARAY;8;1;11.2
190102;PASCO;PASCO;HUACHON;POAGMARAY;10;1;11.9
190102;PASCO;PASCO;HUACHON;PAMPA INCA;35;1;32.5
190102;PASCO;PASCO;HUACHON;CHIPA;5;1;10.1
190102;PASCO;PASCO;HUACHON;HUACHON;32;5;104.9
151003;LIMA;YAUYOS;AYAUCA;AUCAMPI;14;1;11.7
151003;LIMA;YAUYOS;AYAUCA;AUCAMPI;0;1;6.2
151003;LIMA;YAUYOS;AYAUCA;AUCAMPI;0;1;6.2
151003;LIMA;YAUYOS;AYAUCA;AUCAMPI;0;1;6.2
151003;LIMA;YAUYOS;AYAUCA;CHIJLA;0;1;6.2
151003;LIMA;YAUYOS;AYAUCA;CHIJLA;3;1;7.3
151003;LIMA;YAUYOS;AYAUCA;CAPILLUCAS;45;1;58
151003;LIMA;YAUYOS;AYAUCA;CALACHOTA;56;1;50.6
151003;LIMA;YAUYOS;AYAUCA;CONCUBAY;18;1;13.2
151003;LIMA;YAUYOS;AYAUCA;ALLAUCA;0;1;6.2
151003;LIMA;YAUYOS;AYAUCA;ALLAUCA;6;1;8.5
151003;LIMA;YAUYOS;AYAUCA;ALLAUCA;4;1;7.7
151003;LIMA;YAUYOS;AYAUCA;ALLAUCA;20;1;13.9
151011;LIMA;YAUYOS;COLONIA;COLONIA;16;1;12.4
151011;LIMA;YAUYOS;COLONIA;COLONIA;9;1;9.7
151011;LIMA;YAUYOS;COLONIA;COLONIA;23;1;15.1
151011;LIMA;YAUYOS;COLONIA;COLONIA;0;5;19.6
151011;LIMA;YAUYOS;COLONIA;COCHAS;5;1;8.1
151011;LIMA;YAUYOS;COLONIA;COLONIA;10;5;36.5
151011;LIMA;YAUYOS;COLONIA;COCHAS;0;1;6.3
151011;LIMA;YAUYOS;COLONIA;COCHAS;1;1;6.5
151011;LIMA;YAUYOS;COLONIA;COCHAS;3;1;7.4
151011;LIMA;YAUYOS;COLONIA;CASINTA;17;1;12.7
151011;LIMA;YAUYOS;COLONIA;CASINTA;19;1;27.3
151011;LIMA;YAUYOS;COLONIA;CASINTA;20;1;14
151011;LIMA;YAUYOS;COLONIA;BELLAVISTA;12;1;10.8
151011;LIMA;YAUYOS;COLONIA;PAMPACA;0;1;0
151011;LIMA;YAUYOS;COLONIA;PAMPACA;0;1;6.2
151011;LIMA;YAUYOS;COLONIA;PISACHA;0;1;6.2
151011;LIMA;YAUYOS;COLONIA;OYUNCO;11;1;10.5
151011;LIMA;YAUYOS;COLONIA;OYUNCO;23;1;23.1
151011;LIMA;YAUYOS;COLONIA;POMPUCRO;16;1;39.2
151011;LIMA;YAUYOS;COLONIA;QUISCHE;4;1;7.7
151011;LIMA;YAUYOS;COLONIA;QUISCHE;37;1;32.5
151011;LIMA;YAUYOS;COLONIA;QUISCHE;0;1;6.2
151016;LIMA;YAUYOS;HUANTAN;HUANTAN;72;1;113.8
151016;LIMA;YAUYOS;HUANTAN;HUANTAN;0;1;6.2
151016;LIMA;YAUYOS;HUANTAN;HUANTAN;2;1;6.9
151016;LIMA;YAUYOS;HUANTAN;HUANTAN;8;1;9.2
151016;LIMA;YAUYOS;HUANTAN;HUANTAN;53;1;47.9
151016;LIMA;YAUYOS;HUANTAN;HUANTAN;39;1;34.5
151016;LIMA;YAUYOS;HUANTAN;HUANTAN;0;1;6.2
151016;LIMA;YAUYOS;HUANTAN;HUANTAN;0;1;6.2
151016;LIMA;YAUYOS;HUANTAN;TINGO HUANTAN;0;1;6.2
151023;LIMA;YAUYOS;PUTINZA;PUTINZA;58;1;81.1
151023;LIMA;YAUYOS;PUTINZA;PUTINZA;43;1;38.2
151023;LIMA;YAUYOS;PUTINZA;PUTINZA;45;1;40.2
151023;LIMA;YAUYOS;PUTINZA;PUTINZA;62;1;56.3
151023;LIMA;YAUYOS;PUTINZA;PUTINZA;39;1;34.4
151023;LIMA;YAUYOS;PUTINZA;PUTINZA;32;1;27.7
151023;LIMA;YAUYOS;PUTINZA;PUTINZA;57;1;51.8
151023;LIMA;YAUYOS;PUTINZA;PUTINZA;28;1;17
150903;LIMA;OYON;CAUJUL;CAUJUL;2;1;6.7
150903;LIMA;OYON;CAUJUL;AGUAR;9;1;6.5
150903;LIMA;OYON;CAUJUL;PUMAHUAIN (ASCENCION DEL SEÑOR DE PUMAHUAIN);26;1;11.3
150903;LIMA;OYON;CAUJUL;PUMAHUAIN (ASCENCION DEL SEÑOR DE PUMAHUAIN);0;1;6.2
150906;LIMA;OYON;PACHANGARA;PACHANGARA;1;1;6.4
150906;LIMA;OYON;PACHANGARA;PACHANGARA;18;1;10
150906;LIMA;OYON;PACHANGARA;PACHANGARA;66;1;103.9
150906;LIMA;OYON;PACHANGARA;PACHANGARA;8;1;7.2
150906;LIMA;OYON;PACHANGARA;PACHANGARA;1;1;6.2
150906;LIMA;OYON;PACHANGARA;SAN PEDRO DE PALPAS;0;1;6.2
150906;LIMA;OYON;PACHANGARA;CURAY;4;1;6.7
150906;LIMA;OYON;PACHANGARA;ACAIN;0;1;6.2
150906;LIMA;OYON;PACHANGARA;ACAIN;0;1;6.2
150602;LIMA;HUARAL;ATAVILLOS ALTO;SANTIAGO DE CHISQUE (CHISQUE);0;1;6.2
150602;LIMA;HUARAL;ATAVILLOS ALTO;SANTIAGO DE CHISQUE (CHISQUE);0;1;6.1
150602;LIMA;HUARAL;ATAVILLOS ALTO;SANTIAGO DE CHISQUE (CHISQUE);6;1;7.3
150602;LIMA;HUARAL;ATAVILLOS ALTO;SANTIAGO DE CHISQUE (CHISQUE);1;1;6.3
150602;LIMA;HUARAL;ATAVILLOS ALTO;PASAC;0;1;6.3
150602;LIMA;HUARAL;ATAVILLOS ALTO;PASAC;4;1;6.6
150602;LIMA;HUARAL;ATAVILLOS ALTO;RANCATAMA;9;1;6.8
150602;LIMA;HUARAL;ATAVILLOS ALTO;RANCATAMA;12;1;7.8
150904;LIMA;OYON;COCHAMARCA;QUISCA;44;3;33.2
150809;LIMA;HUAURA;SANTA LEONOR;PICOY;56;3;45.1
150808;LIMA;HUAURA;PACCHO;SAN ANDRES DE HUACAR (SAN JUAN DE HUACAR);1149;9;2796.1
150906;LIMA;OYON;PACHANGARA;ACAIN;3;3;6.8
150904;LIMA;OYON;COCHAMARCA;QUILCA;72;3;60.5
150804;LIMA;HUAURA;CHECRAS;CHECRAS;13;3;8.9
150905;LIMA;OYON;NAVAN;NAVAN;68;3;115.5
150809;LIMA;HUAURA;SANTA LEONOR;SANTA LEONOR;0;3;6.2
150809;LIMA;HUAURA;SANTA LEONOR;CHIUCHIN;1;3;11.9
150808;LIMA;HUAURA;PACCHO;LLAMAY;0;7.07;6.2
151012;LIMA;YAUYOS;HONGOS;HONGOS;0;1;65.2
151012;LIMA;YAUYOS;HONGOS;HONGOS;21;1;14.4
151012;LIMA;YAUYOS;HONGOS;HONGOS;8;1;9.3
151012;LIMA;YAUYOS;HONGOS;HONGOS;19;1;13.5
151006;LIMA;YAUYOS;CACRA;CACRA;0;1;6.2
151006;LIMA;YAUYOS;CACRA;CACRA;4;1;7.7
151006;LIMA;YAUYOS;CACRA;CACRA;33;1;28.7
151006;LIMA;YAUYOS;CACRA;CACRA;35;1;30.6
151006;LIMA;YAUYOS;CACRA;CACRA;18;1;13.2
151006;LIMA;YAUYOS;CACRA;CACRA;1;1;6.6
151006;LIMA;YAUYOS;CACRA;CACRA;2;1;7
151006;LIMA;YAUYOS;CACRA;CACRA;22;1;14.8
151006;LIMA;YAUYOS;CACRA;PUENTE HUANO;57;1;51.5
151032;LIMA;YAUYOS;VI¥AC;VI¥AC;3;1;7.3
151032;LIMA;YAUYOS;VI¥AC;VI¥AC;29;1;17.4
151032;LIMA;YAUYOS;VI¥AC;VI¥AC;0;1;6.2
151032;LIMA;YAUYOS;VI¥AC;VI¥AC;0;1;6.2
151032;LIMA;YAUYOS;VI¥AC;YURACSAYHUA;21;1;14.4
151032;LIMA;YAUYOS;VI¥AC;PALLCA CRUZ (PALLCA);2;1;6.9
151020;LIMA;YAUYOS;MADEAN;MADEAN;2;1;6.9
151020;LIMA;YAUYOS;MADEAN;MADEAN;10;1;10.1
151020;LIMA;YAUYOS;MADEAN;MADEAN;2;5;15.1
151020;LIMA;YAUYOS;MADEAN;MADEAN;20;1;19.1
151015;LIMA;YAUYOS;HUANGASCAR;HUANGASCAR;10;1;10
151015;LIMA;YAUYOS;HUANGASCAR;HUANGASCAR;7;1;15.3
151015;LIMA;YAUYOS;HUANGASCAR;HUANGASCAR;7;1;8.9
151015;LIMA;YAUYOS;HUANGASCAR;HUANGASCAR;17;1;12.8
151015;LIMA;YAUYOS;HUANGASCAR;HUANGASCAR;0;1;12.4
151015;LIMA;YAUYOS;HUANGASCAR;HUANGASCAR;10;1;10
151009;LIMA;YAUYOS;CHOCOS;CHOCOS;5;1;8.1
151009;LIMA;YAUYOS;CHOCOS;CHOCOS;25;1;15.9
151009;LIMA;YAUYOS;CHOCOS;CHOCOS;6;5;25.8
151009;LIMA;YAUYOS;CHOCOS;CHANCACHI;21;1;14.4
151009;LIMA;YAUYOS;CHOCOS;SAN MIGUEL;2;1;7
151009;LIMA;YAUYOS;CHOCOS;SAN JOSE;4;1;7.7
151019;LIMA;YAUYOS;LINCHA;SANTA ANA;8;1;9.3
151019;LIMA;YAUYOS;LINCHA;SANTA ANA;3;1;7.3
151019;LIMA;YAUYOS;LINCHA;SANTA ANA;2;1;23.1
151019;LIMA;YAUYOS;LINCHA;COCHAMARCA;20;1;13.9
151019;LIMA;YAUYOS;LINCHA;LINCHA;26;1;16.3
151019;LIMA;YAUYOS;LINCHA;LINCHA;197;5;567
151019;LIMA;YAUYOS;LINCHA;MANZANALES (ACALA);8;1;11.5
151019;LIMA;YAUYOS;LINCHA;JATUN ACCO;18;1;13.1
151032;LIMA;YAUYOS;VI¥AC;LA FLORIDA;0;1;6.2
151032;LIMA;YAUYOS;VI¥AC;LA FLORIDA;13;1;11.3
151032;LIMA;YAUYOS;VI¥AC;LA FLORIDA;0;1;6.2
151032;LIMA;YAUYOS;VI¥AC;LA FLORIDA;13;1;11.2
151032;LIMA;YAUYOS;VI¥AC;TAMBOPATA;2;1;6.9
151020;LIMA;YAUYOS;MADEAN;VIZCAYA;0;1;6.2
151020;LIMA;YAUYOS;MADEAN;VIZCAYA;20;1;14
151020;LIMA;YAUYOS;MADEAN;TALLAMARCA;24;1;15.5
151020;LIMA;YAUYOS;MADEAN;TALLAMARCA;18;1;13.1
151032;LIMA;YAUYOS;VI¥AC;CRUZ PAMPA;14;1;11.6
151032;LIMA;YAUYOS;VI¥AC;PAMPA UÐA;1;1;6.6
151032;LIMA;YAUYOS;VI¥AC;PIRHUAYOC;4;1;7.7
151015;LIMA;YAUYOS;HUANGASCAR;HUANGASCAR;2;5;15.1
151015;LIMA;YAUYOS;HUANGASCAR;CHILLACA;6;1;8.5
151032;LIMA;YAUYOS;VI¥AC;CUNYARI;1;1;6.5
151032;LIMA;YAUYOS;VI¥AC;VILLA SOL;55;1;78.4
151020;LIMA;YAUYOS;MADEAN;PAMPA ANDINA;0;1;6.2
110203;ICA;CHINCHA;CHAVIN;CHAVIN;14;1;11.6
151005;LIMA;YAUYOS;AZANGARO;AZANGARO;56;5;167
151015;LIMA;YAUYOS;HUANGASCAR;SAN MARCOS;11;1;10.4
151005;LIMA;YAUYOS;AZANGARO;SAN JOSE;0;1;6.2
151005;LIMA;YAUYOS;AZANGARO;AZANGARO;85;1;93.9
151005;LIMA;YAUYOS;AZANGARO;AZANGARO;1;1;6.5
151005;LIMA;YAUYOS;AZANGARO;AZANGARO;47;1;42.2
151005;LIMA;YAUYOS;AZANGARO;MIRAFLORES;0;1;6.2
110203;ICA;CHINCHA;CHAVIN;HUIRPINA;0;1;6.2
151005;LIMA;YAUYOS;AZANGARO;COLCA;4;1;7.7
110203;ICA;CHINCHA;CHAVIN;CHITIA PATA;2;1;6.9
110203;ICA;CHINCHA;CHAVIN;SAN LURIN;2;3;6.9
151020;LIMA;YAUYOS;MADEAN;ORTIGAL;957;9;2670
151020;LIMA;YAUYOS;MADEAN;MADEAN;8;3;9.3
151032;LIMA;YAUYOS;VI¥AC;VI¥AC;2;3;6.9
151032;LIMA;YAUYOS;VI¥AC;VI¥AC;7;3;8.9
151032;LIMA;YAUYOS;VI¥AC;VI¥AC;3;3;7.3
151019;LIMA;YAUYOS;LINCHA;LINCHA;3;3;44.4
151012;LIMA;YAUYOS;HONGOS;HONGOS;69;3;63
151010;LIMA;YAUYOS;COCHAS;COCHAS;8;1;7.8
151010;LIMA;YAUYOS;COCHAS;COCHAS;33;1;23.7
151026;LIMA;YAUYOS;SAN JOAQUIN;SAN JOAQUIN;2;1;6.6
151024;LIMA;YAUYOS;QUINCHES;QUINCHES;34;1;24.7
151024;LIMA;YAUYOS;QUINCHES;QUINCHES;1;1;6.3
151024;LIMA;YAUYOS;QUINCHES;QUINCHES;160;1;490.5
151024;LIMA;YAUYOS;QUINCHES;QUINCHES;0;1;6.2
151024;LIMA;YAUYOS;QUINCHES;QUINCHES;4;1;7
151024;LIMA;YAUYOS;QUINCHES;QUINCHES;1;1;6.4
151024;LIMA;YAUYOS;QUINCHES;QUINCHES;8;1;7.9
151024;LIMA;YAUYOS;QUINCHES;QUINCHES;0;1;6.2
151024;LIMA;YAUYOS;QUINCHES;QUINCHES;1;1;6.3
151024;LIMA;YAUYOS;QUINCHES;QUINCHES;0;1;6.2
151024;LIMA;YAUYOS;QUINCHES;QUINCHES;1;1;6.5
151024;LIMA;YAUYOS;QUINCHES;QUINCHES;13;1;9
151024;LIMA;YAUYOS;QUINCHES;QUINCHES;0;1;6.2
151024;LIMA;YAUYOS;QUINCHES;SAN JUAN DE MALLEURAN;1;5;11.8
151024;LIMA;YAUYOS;QUINCHES;SAN JUAN DE MALLEURAN;23;1;28.1
151024;LIMA;YAUYOS;QUINCHES;HUACTA;5;1;7.3
151017;LIMA;YAUYOS;HUA¥EC;HUAÑEC;0;1;54
151017;LIMA;YAUYOS;HUA¥EC;HUAÑEC;0;1;6.2
151017;LIMA;YAUYOS;HUA¥EC;HUAÑEC;0;1;6.2
151017;LIMA;YAUYOS;HUA¥EC;HUAÑEC;2;1;6.5
151017;LIMA;YAUYOS;HUA¥EC;HUAÑEC;0;1;6.2
151017;LIMA;YAUYOS;HUA¥EC;HUAÑEC;0;1;6.1
151017;LIMA;YAUYOS;HUA¥EC;HUAÑEC;10;1;8.2
151013;LIMA;YAUYOS;HUAMPARA;HUAMPARA;19;1;10.4
151013;LIMA;YAUYOS;HUAMPARA;HUAMPARA;0;1;6.2
151013;LIMA;YAUYOS;HUAMPARA;HUAMPARA;82;1;70.4
151013;LIMA;YAUYOS;HUAMPARA;HUAMPARA;38;1;28.5
151013;LIMA;YAUYOS;HUAMPARA;HUAMPARA;0;1;34.2
151004;LIMA;YAUYOS;AYAVIRI;AYAVIRI;0;1;6.2
151004;LIMA;YAUYOS;AYAVIRI;AYAVIRI;12;1;8.7
151004;LIMA;YAUYOS;AYAVIRI;AYAVIRI;0;1;6.3
151004;LIMA;YAUYOS;AYAVIRI;AYAVIRI;8;1;7.8
151004;LIMA;YAUYOS;AYAVIRI;AYAVIRI;4;1;7.1
151004;LIMA;YAUYOS;AYAVIRI;AYAVIRI;2;1;6.7
151004;LIMA;YAUYOS;AYAVIRI;AYAVIRI;0;1;12.4
151004;LIMA;YAUYOS;AYAVIRI;AYAVIRI;0;1;6.1
151004;LIMA;YAUYOS;AYAVIRI;AYAVIRI;12;1;8.5
151004;LIMA;YAUYOS;AYAVIRI;AYAVIRI;34;1;24.6
151004;LIMA;YAUYOS;AYAVIRI;AYAVIRI;1;1;6.4
151004;LIMA;YAUYOS;AYAVIRI;AYAVIRI;3;1;6.8
151025;LIMA;YAUYOS;QUINOCAY;QUINOCAY;10;1;8.4
151025;LIMA;YAUYOS;QUINOCAY;QUINOCAY;0;1;6.3
151025;LIMA;YAUYOS;QUINOCAY;QUINOCAY;45;1;73.2
151025;LIMA;YAUYOS;QUINOCAY;SAN JUAN DE VISCAS;5;1;7.2
151025;LIMA;YAUYOS;QUINOCAY;SAN JUAN DE VISCAS;1;1;6.4
151025;LIMA;YAUYOS;QUINOCAY;SAN JUAN DE VISCAS;12;1;25
151025;LIMA;YAUYOS;QUINOCAY;SAN JUAN DE VISCAS;0;1;6.1
151025;LIMA;YAUYOS;QUINOCAY;SAN JUAN DE VISCAS;24;1;11.5
151025;LIMA;YAUYOS;QUINOCAY;PANCAO ALTO;3;1;6.8
151027;LIMA;YAUYOS;SAN PEDRO DE PILAS;SAN PEDRO DE PILAS;1;1;22.5
151027;LIMA;YAUYOS;SAN PEDRO DE PILAS;SAN PEDRO DE PILAS;15;1;9.3
151027;LIMA;YAUYOS;SAN PEDRO DE PILAS;SAN PEDRO DE PILAS;0;1;6.2
151027;LIMA;YAUYOS;SAN PEDRO DE PILAS;SAN PEDRO DE PILAS;0;1;12.4
151027;LIMA;YAUYOS;SAN PEDRO DE PILAS;SAN PEDRO DE PILAS;1;1;6.4
151027;LIMA;YAUYOS;SAN PEDRO DE PILAS;SAN PEDRO DE PILAS;40;5;109.6
151027;LIMA;YAUYOS;SAN PEDRO DE PILAS;SAN MATEO;14;1;9.3
151027;LIMA;YAUYOS;SAN PEDRO DE PILAS;SAN MATEO;0;1;6.2
151022;LIMA;YAUYOS;OMAS;TAMARA;2;1;6.6
151022;LIMA;YAUYOS;OMAS;TAMARA;19;1;10.4
151022;LIMA;YAUYOS;OMAS;TAMARA;0;1;6.2
151022;LIMA;YAUYOS;OMAS;OMAS;166;1;196.4
151022;LIMA;YAUYOS;OMAS;OMAS;0;1;6.2
151022;LIMA;YAUYOS;OMAS;OMAS;26;1;12
151022;LIMA;YAUYOS;OMAS;OMAS;0;1;6.2
151022;LIMA;YAUYOS;OMAS;OMAS;15;1;9
151022;LIMA;YAUYOS;OMAS;OMAS;0;1;5.9
151022;LIMA;YAUYOS;OMAS;OMAS;57;1;46.6
151022;LIMA;YAUYOS;OMAS;OMAS;0;1;6.2
151022;LIMA;YAUYOS;OMAS;OMAS;51;1;87.4
151022;LIMA;YAUYOS;OMAS;OMAS;0;1;6.2
151022;LIMA;YAUYOS;OMAS;CUMIAS;97;1;163.7
151022;LIMA;YAUYOS;OMAS;MURALLA;7;1;7.8
151029;LIMA;YAUYOS;TAURIPAMPA;TAURIPAMPA;1;1;6.4
151029;LIMA;YAUYOS;TAURIPAMPA;TAURIPAMPA;0;1;6.2
151029;LIMA;YAUYOS;TAURIPAMPA;TAURIPAMPA;1;1;6.3
151029;LIMA;YAUYOS;TAURIPAMPA;SAN LORENZO DE POROCOCHA;0;1;6.2
151029;LIMA;YAUYOS;TAURIPAMPA;SAN LORENZO DE POROCOCHA;0;1;6.2
151010;LIMA;YAUYOS;COCHAS;COCHAS;32;3;56
151013;LIMA;YAUYOS;HUAMPARA;HUAMPARA;0;3;7
151001;LIMA;YAUYOS;YAUYOS;AUCO;90;1;83.1
151001;LIMA;YAUYOS;YAUYOS;AUCO;0;1;6.2
151001;LIMA;YAUYOS;YAUYOS;AUCO;21;1;47.2
151001;LIMA;YAUYOS;YAUYOS;AUCO;0;1;12.4
151001;LIMA;YAUYOS;YAUYOS;AUCO;2;1;7
151001;LIMA;YAUYOS;YAUYOS;YAUYOS;83;1;76.4
150201;LIMA;BARRANCA;BARRANCA;VINTO ALTO;8;1;9.3
150201;LIMA;BARRANCA;BARRANCA;VINTO ALTO;0;1;5.7
150201;LIMA;BARRANCA;BARRANCA;VISTA ALEGRE;18;1;13.2
150201;LIMA;BARRANCA;BARRANCA;PAMPA SAN ALEJO;7;1;8.5
150201;LIMA;BARRANCA;BARRANCA;PAMPA SAN ALEJO;34;1;29.8
150201;LIMA;BARRANCA;BARRANCA;PAMPA SAN ALEJO;12;1;10.5
150201;LIMA;BARRANCA;BARRANCA;PAMPA SAN ALEJO;6;1;8.6
150201;LIMA;BARRANCA;BARRANCA;PAMPA SAN ALEJO;90;1;82.9
150201;LIMA;BARRANCA;BARRANCA;PAMPA SAN ALEJO;100;1;92.8
150201;LIMA;BARRANCA;BARRANCA;PAMPA SAN ALEJO;35;1;30.6
150201;LIMA;BARRANCA;BARRANCA;LAS HUERTAS;18;1;12.2
